Row,CMPP,RPPV,TIME_1900,RCPP,SOLSTATE
521279,3.091099,-127.4468,44194.802714185,4.191099,0
521280,3.089799,-127.4468,44194.802714925,4.189799,0
521281,3.091099,-127.4468,44194.802715666,4.191099,0
521282,3.091099,-127.4468,44194.802716406,4.191099,0
521283,3.091099,-127.4468,44194.802717148,4.191099,0
521284,3.089799,-127.4468,44194.802717889,4.189799,0
521285,3.091099,-127.4468,44194.802718629,4.191099,0
521286,3.089799,-106.2056,44194.802719370,4.189799,0
521287,3.089799,-127.4468,44194.802720110,4.189799,0
521288,3.091099,-127.4468,44194.802720852,4.191099,0
521289,3.091099,-127.4468,44194.802721591,4.191099,0
521290,3.091099,-127.4468,44194.802722333,4.191099,0
521291,3.091099,-127.4468,44194.802723073,4.191099,0
521292,3.091099,-127.4468,44194.802723814,4.191099,0
521293,3.089799,-127.4468,44194.802724554,4.189799,0
521294,3.091099,-127.4468,44194.802725296,4.191099,0
521295,3.091099,-106.2056,44194.802726037,4.191099,0
521296,3.091099,-127.4468,44194.802726777,4.191099,0
521297,3.089799,-127.4468,44194.802727518,4.189799,0
521298,3.091099,-127.4468,44194.802728258,4.191099,0
521299,3.089799,-127.4468,44194.802729000,4.189799,0
521300,3.091099,-127.4468,44194.802729739,4.191099,0
521301,3.091099,-127.4468,44194.802730481,4.191099,0
521302,3.091099,-127.4468,44194.802731221,4.191099,0
521303,3.091099,-127.4468,44194.802731962,4.191099,0
521304,3.091099,-127.4468,44194.802732704,4.191099,0
521305,3.089799,-127.4468,44194.802733444,4.189799,0
521306,3.091099,-106.2056,44194.802734185,4.191099,0
521307,3.091099,-106.2056,44194.802734925,4.191099,0
521308,3.091099,-127.4468,44194.802735667,4.191099,0
521309,3.089799,-127.4468,44194.802736406,4.189799,0
521310,3.091099,-127.4468,44194.802737148,4.191099,0
521311,3.089799,-127.4468,44194.802737888,4.189799,0
521312,3.089799,-127.4468,44194.802738629,4.189799,0
521313,3.091099,-127.4468,44194.802739371,4.191099,0
521314,3.089799,-127.4468,44194.802740110,4.189799,0
521315,3.089799,-127.4468,44194.802740852,4.189799,0
521316,3.091099,-127.4468,44194.802741592,4.191099,0
521317,3.091099,-127.4468,44194.802742333,4.191099,0
521318,3.089799,-127.4468,44194.802743073,4.189799,0
521319,3.089799,-127.4468,44194.802743814,4.189799,0
521320,3.091099,-127.4468,44194.802744554,4.191099,0
521321,3.091099,-127.4468,44194.802745296,4.191099,0
521322,3.091099,-127.4468,44194.802746037,4.191099,0
521323,3.091099,-127.4468,44194.802746777,4.191099,0
521324,3.091099,-127.4468,44194.802747519,4.191099,0
521325,3.091099,-127.4468,44194.802748258,4.191099,0
521326,3.091099,-127.4468,44194.802749000,4.191099,0
521327,3.091099,-127.4468,44194.802749740,4.191099,0
521328,3.091099,-127.4468,44194.802750481,4.191099,0
521329,3.091099,-127.4468,44194.802751221,4.191099,0
521330,3.089799,-127.4468,44194.802751962,4.189799,0
521331,3.089799,-127.4468,44194.802752704,4.189799,0
521332,3.091099,-127.4468,44194.802753444,4.191099,0
521333,3.091099,-127.4468,44194.802754185,4.191099,0
521334,3.089799,-127.4468,44194.802754925,4.189799,0
521335,3.091099,-127.4468,44194.802755667,4.191099,0
521336,3.091099,-127.4468,44194.802756406,4.191099,0
521337,3.089799,-127.4468,44194.802757148,4.189799,0
521338,3.091099,-127.4468,44194.802757888,4.191099,0
521339,3.089799,-127.4468,44194.802758629,4.189799,0
521340,3.091099,-127.4468,44194.802759369,4.191099,0
521341,3.091099,-127.4468,44194.802760110,4.191099,0
521342,3.091099,-127.4468,44194.802760852,4.191099,0
521343,3.089799,-127.4468,44194.802761592,4.189799,0
521344,3.091099,-127.4468,44194.802762333,4.191099,0
521345,3.091099,-127.4468,44194.802763073,4.191099,0
521346,3.089799,-127.4468,44194.802763815,4.189799,0
521347,3.089799,-127.4468,44194.802764554,4.189799,0
521348,3.091099,-127.4468,44194.802765296,4.191099,0
521349,3.091099,-127.4468,44194.802766036,4.191099,0
521350,3.091099,-127.4468,44194.802766777,4.191099,0
521351,3.091099,-127.4468,44194.802767519,4.191099,0
521352,3.091099,-127.4468,44194.802768258,4.191099,0
521353,3.091099,-127.4468,44194.802769000,4.191099,0
521354,3.091099,-127.4468,44194.802769740,4.191099,0
521355,3.089799,-127.4468,44194.802770481,4.189799,0
521356,3.089799,-127.4468,44194.802771221,4.189799,0
521357,3.091099,-127.4468,44194.802771963,4.191099,0
521358,3.091099,-127.4468,44194.802772702,4.191099,0
521359,3.091099,-127.4468,44194.802773444,4.191099,0
521360,3.091099,-127.4468,44194.802774185,4.191099,0
521361,3.091099,-127.4468,44194.802774925,4.191099,0
521362,3.089799,-127.4468,44194.802775667,4.189799,0
521363,3.091099,-127.4468,44194.802776406,4.191099,0
521364,3.091099,-127.4468,44194.802777148,4.191099,0
521365,3.089799,-127.4468,44194.802777888,4.189799,0
521366,3.091099,-127.4468,44194.802778629,4.191099,0
521367,3.091099,-127.4468,44194.802779369,4.191099,0
521368,3.089799,-127.4468,44194.802780111,4.189799,0
521369,3.089799,-127.4468,44194.802780852,4.189799,0
521370,3.091099,-127.4468,44194.802781592,4.191099,0
521371,3.091099,-127.4468,44194.802782333,4.191099,0
521372,3.091099,-127.4468,44194.802783073,4.191099,0
521373,3.091099,-127.4468,44194.802783815,4.191099,0
521374,3.089799,-127.4468,44194.802784554,4.189799,0
521375,3.089799,-127.4468,44194.802785296,4.189799,0
521376,3.091099,-127.4468,44194.802786036,4.191099,0
521377,3.091099,-127.4468,44194.802786777,4.191099,0
521378,3.091099,-127.4468,44194.802787517,4.191099,0
521379,3.091099,-127.4468,44194.802788259,4.191099,0
521380,3.089799,-127.4468,44194.802789000,4.189799,0
521381,3.091099,-127.4468,44194.802789740,4.191099,0
521382,3.091099,-127.4468,44194.802790481,4.191099,0
521383,3.089799,-127.4468,44194.802791221,4.189799,0
521384,3.089799,-127.4468,44194.802791963,4.189799,0
521385,3.091099,-127.4468,44194.802792702,4.191099,0
521386,3.091099,-127.4468,44194.802793444,4.191099,0
521387,3.089799,-127.4468,44194.802794184,4.189799,0
521388,3.091099,-127.4468,44194.802794925,4.191099,0
521389,3.091099,-127.4468,44194.802795667,4.191099,0
521390,3.091099,-127.4468,44194.802796407,4.191099,0
521391,3.091099,-127.4468,44194.802797148,4.191099,0
521392,3.092398,-127.4468,44194.802797888,4.192398,0
521393,3.089799,-127.4468,44194.802798629,4.189799,0
521394,3.089799,-127.4468,44194.802799369,4.189799,0
521395,3.091099,-127.4468,44194.802800111,4.191099,0
521396,3.091099,-127.4468,44194.802800850,4.191099,0
521397,3.091099,-127.4468,44194.802801592,4.191099,0
521398,3.091099,-127.4468,44194.802802333,4.191099,0
521399,3.089799,-127.4468,44194.802803073,4.189799,0
521400,3.091099,-127.4468,44194.802803815,4.191099,0
521401,3.091099,-127.4468,44194.802804555,4.191099,0
521402,3.091099,-127.4468,44194.802805296,4.191099,0
521403,3.091099,-127.4468,44194.802806036,4.191099,0
521404,3.092398,-127.4468,44194.802806777,4.192398,0
521405,3.091099,-127.4468,44194.802807517,4.191099,0
521406,3.089799,-127.4468,44194.802808259,4.189799,0
521407,3.091099,-127.4468,44194.802809000,4.191099,0
521408,3.091099,-127.4468,44194.802809740,4.191099,0
521409,3.089799,-127.4468,44194.802810482,4.189799,0
521410,3.091099,-127.4468,44194.802811221,4.191099,0
521411,3.091099,-127.4468,44194.802811963,4.191099,0
521412,3.089799,-127.4468,44194.802812703,4.189799,0
521413,3.091099,-127.4468,44194.802813444,4.191099,0
521414,3.091099,-127.4468,44194.802814184,4.191099,0
521415,3.091099,-127.4468,44194.802814925,4.191099,0
521416,3.092398,-127.4468,44194.802815667,4.192398,0
521417,3.091099,-127.4468,44194.802816407,4.191099,0
521418,3.091099,-127.4468,44194.802817148,4.191099,0
521419,3.089799,-127.4468,44194.802817888,4.189799,0
521420,3.091099,-127.4468,44194.802818629,4.191099,0
521421,3.089799,-127.4468,44194.802819369,4.189799,0
521422,3.091099,-127.4468,44194.802820111,4.191099,0
521423,3.091099,-127.4468,44194.802820850,4.191099,0
521424,3.091099,-127.4468,44194.802821592,4.191099,0
521425,3.091099,-127.4468,44194.802822334,4.191099,0
521426,3.091099,-127.4468,44194.802823073,4.191099,0
521427,3.089799,-127.4468,44194.802823815,4.189799,0
521428,3.089799,-127.4468,44194.802824555,4.189799,0
521429,3.091099,-127.4468,44194.802825296,4.191099,0
521430,3.091099,-127.4468,44194.802826036,4.191099,0
521431,3.091099,-127.4468,44194.802826778,4.191099,0
521432,3.091099,-127.4468,44194.802827517,4.191099,0
521433,3.089799,-127.4468,44194.802828259,4.189799,0
521434,3.091099,-127.4468,44194.802828999,4.191099,0
521435,3.091099,-127.4468,44194.802829740,4.191099,0
521436,3.091099,-127.4468,44194.802830482,4.191099,0
521437,3.089799,-127.4468,44194.802831221,4.189799,0
521438,3.089799,-127.4468,44194.802831963,4.189799,0
521439,3.091099,-127.4468,44194.802832703,4.191099,0
521440,3.091099,-127.4468,44194.802833444,4.191099,0
521441,3.091099,-127.4468,44194.802834184,4.191099,0
521442,3.092398,-127.4468,44194.802834926,4.192398,0
521443,3.091099,-127.4468,44194.802835665,4.191099,0
521444,3.089799,-127.4468,44194.802836407,4.189799,0
521445,3.091099,-127.4468,44194.802837148,4.191099,0
521446,3.089799,-127.4468,44194.802837888,4.189799,0
521447,3.091099,-127.4468,44194.802838630,4.191099,0
521448,3.091099,-127.4468,44194.802839369,4.191099,0
521449,3.091099,-127.4468,44194.802840111,4.191099,0
521450,3.091099,-127.4468,44194.802840851,4.191099,0
521451,3.091099,-127.4468,44194.802841592,4.191099,0
521452,3.091099,-127.4468,44194.802842332,4.191099,0
521453,3.089799,-127.4468,44194.802843073,4.189799,0
521454,3.091099,-127.4468,44194.802843815,4.191099,0
521455,3.092398,-127.4468,44194.802844555,4.192398,0
521456,3.091099,-127.4468,44194.802845296,4.191099,0
521457,3.091099,-127.4468,44194.802846036,4.191099,0
521458,3.091099,-127.4468,44194.802846778,4.191099,0
521459,3.089799,-127.4468,44194.802847517,4.189799,0
521460,3.091099,-127.4468,44194.802848259,4.191099,0
521461,3.091099,-127.4468,44194.802848999,4.191099,0
521462,3.089799,-127.4468,44194.802849740,4.189799,0
521463,3.091099,-127.4468,44194.802850482,4.191099,0
521464,3.091099,-127.4468,44194.802851221,4.191099,0
521465,3.089799,-127.4468,44194.802851963,4.189799,0
521466,3.091099,-127.4468,44194.802852703,4.191099,0
521467,3.091099,-127.4468,44194.802853444,4.191099,0
521468,3.091099,-127.4468,44194.802854184,4.191099,0
521469,3.091099,-127.4468,44194.802854926,4.191099,0
521470,3.091099,-127.4468,44194.802855665,4.191099,0
521471,3.089799,-127.4468,44194.802856407,4.189799,0
521472,3.089799,-127.4468,44194.802857148,4.189799,0
521473,3.091099,-127.4468,44194.802857888,4.191099,0
521474,3.091099,-127.4468,44194.802858630,4.191099,0
521475,3.091099,-127.4468,44194.802859369,4.191099,0
521476,3.091099,-127.4468,44194.802860111,4.191099,0
521477,3.089799,-127.4468,44194.802860851,4.189799,0
521478,3.091099,-127.4468,44194.802861592,4.191099,0
521479,3.091099,-127.4468,44194.802862332,4.191099,0
521480,3.091099,-127.4468,44194.802863074,4.191099,0
521481,3.091099,-127.4468,44194.802863813,4.191099,0
521482,3.091099,-127.4468,44194.802864555,4.191099,0
521483,3.091099,-127.4468,44194.802865296,4.191099,0
521484,3.091099,-127.4468,44194.802866036,4.191099,0
521485,3.091099,-127.4468,44194.802866778,4.191099,0
521486,3.091099,-127.4468,44194.802867517,4.191099,0
521487,3.089799,-127.4468,44194.802868259,4.189799,0
521488,3.091099,-127.4468,44194.802868999,4.191099,0
521489,3.091099,-127.4468,44194.802869740,4.191099,0
521490,3.089799,-127.4468,44194.802870480,4.189799,0
521491,3.091099,-127.4468,44194.802871222,4.191099,0
521492,3.091099,-127.4468,44194.802871963,4.191099,0
521493,3.089799,-127.4468,44194.802872703,4.189799,0
521494,3.091099,-127.4468,44194.802873444,4.191099,0
521495,3.091099,-127.4468,44194.802874184,4.191099,0
521496,3.089799,-127.4468,44194.802874926,4.189799,0
521497,3.089799,-127.4468,44194.802875665,4.189799,0
521498,3.091099,-127.4468,44194.802876407,4.191099,0
521499,3.091099,-127.4468,44194.802877147,4.191099,0
521500,3.091099,-127.4468,44194.802877888,4.191099,0
521501,3.091099,-127.4468,44194.802878630,4.191099,0
521502,3.091099,-127.4468,44194.802879370,4.191099,0
521503,3.089799,-127.4468,44194.802880111,4.189799,0
521504,3.091099,-127.4468,44194.802880851,4.191099,0
521505,3.091099,-127.4468,44194.802881592,4.191099,0
521506,3.091099,-127.4468,44194.802882332,4.191099,0
521507,3.091099,-127.4468,44194.802883074,4.191099,0
521508,3.091099,-127.4468,44194.802883813,4.191099,0
521509,3.089799,-127.4468,44194.802884555,4.189799,0
521510,3.091099,-127.4468,44194.802885297,4.191099,0
521511,3.091099,-127.4468,44194.802886036,4.191099,0
521512,3.089799,-127.4468,44194.802886778,4.189799,0
521513,3.091099,-127.4468,44194.802887518,4.191099,0
521514,3.091099,-127.4468,44194.802888259,4.191099,0
521515,3.089799,-127.4468,44194.802888999,4.189799,0
521516,3.091099,-127.4468,44194.802889740,4.191099,0
521517,3.091099,-127.4468,44194.802890480,4.191099,0
521518,3.089799,-127.4468,44194.802891222,4.189799,0
521519,3.089799,-127.4468,44194.802891961,4.189799,0
521520,3.091099,-127.4468,44194.802892703,4.191099,0
521521,3.089799,-127.4468,44194.802893445,4.189799,0
521522,3.089799,-127.4468,44194.802894184,4.189799,0
521523,3.091099,-127.4468,44194.802894926,4.191099,0
521524,3.091099,-127.4468,44194.802895666,4.191099,0
521525,3.091099,-127.4468,44194.802896407,4.191099,0
521526,3.092398,-127.4468,44194.802897147,4.192398,0
521527,3.091099,-127.4468,44194.802897888,4.191099,0
521528,3.089799,-127.4468,44194.802898628,4.189799,0
521529,3.091099,-127.4468,44194.802899370,4.191099,0
521530,3.091099,-127.4468,44194.802900111,4.191099,0
521531,3.091099,-127.4468,44194.802900851,4.191099,0
521532,3.091099,-127.4468,44194.802901593,4.191099,0
521533,3.091099,-127.4468,44194.802902332,4.191099,0
521534,3.089799,-127.4468,44194.802903074,4.189799,0
521535,3.091099,-127.4468,44194.802903814,4.191099,0
521536,3.091099,-127.4468,44194.802904555,4.191099,0
521537,3.089799,-127.4468,44194.802905295,4.189799,0
521538,3.089799,-127.4468,44194.802906036,4.189799,0
521539,3.091099,-127.4468,44194.802906778,4.191099,0
521540,3.089799,-127.4468,44194.802907518,4.189799,0
521541,3.089799,-127.4468,44194.802908259,4.189799,0
521542,3.091099,-127.4468,44194.802908999,4.191099,0
521543,3.091099,-127.4468,44194.802909741,4.191099,0
521544,3.089799,-127.4468,44194.802910480,4.189799,0
521545,3.091099,-127.4468,44194.802911222,4.191099,0
521546,3.089799,-127.4468,44194.802911962,4.189799,0
521547,3.089799,-127.4468,44194.802912703,4.189799,0
521548,3.091099,-127.4468,44194.802913445,4.191099,0
521549,3.091099,-127.4468,44194.802914184,4.191099,0
521550,3.089799,-127.4468,44194.802914926,4.189799,0
521551,3.091099,-127.4468,44194.802915666,4.191099,0
521552,3.091099,-127.4468,44194.802916407,4.191099,0
521553,3.089799,-127.4468,44194.802917147,4.189799,0
521554,3.091099,-127.4468,44194.802917889,4.191099,0
521555,3.091099,-127.4468,44194.802918628,4.191099,0
521556,3.089799,-127.4468,44194.802919370,4.189799,0
521557,3.091099,-127.4468,44194.802920111,4.191099,0
521558,3.091099,-127.4468,44194.802920851,4.191099,0
521559,3.091099,-127.4468,44194.802921593,4.191099,0
521560,3.091099,-127.4468,44194.802922332,4.191099,0
521561,3.091099,-127.4468,44194.802923074,4.191099,0
521562,3.091099,-127.4468,44194.802923814,4.191099,0
521563,3.091099,-127.4468,44194.802924555,4.191099,0
521564,3.091099,-127.4468,44194.802925295,4.191099,0
521565,3.089799,-127.4468,44194.802926037,4.189799,0
521566,3.089799,-127.4468,44194.802926776,4.189799,0
521567,3.091099,-127.4468,44194.802927518,4.191099,0
521568,3.091099,-127.4468,44194.802928259,4.191099,0
521569,3.091099,-127.4468,44194.802928999,4.191099,0
521570,3.091099,-127.4468,44194.802929741,4.191099,0
521571,3.091099,-127.4468,44194.802930480,4.191099,0
521572,3.089799,-127.4468,44194.802931222,4.189799,0
521573,3.091099,-127.4468,44194.802931962,4.191099,0
521574,3.091099,-127.4468,44194.802932703,4.191099,0
521575,3.089799,-127.4468,44194.802933443,4.189799,0
521576,3.091099,-127.4468,44194.802934185,4.191099,0
521577,3.091099,-127.4468,44194.802934926,4.191099,0
521578,3.089799,-127.4468,44194.802935666,4.189799,0
521579,3.089799,-127.4468,44194.802936407,4.189799,0
521580,3.091099,-127.4468,44194.802937147,4.191099,0
521581,3.089799,-127.4468,44194.802937889,4.189799,0
521582,3.091099,-127.4468,44194.802938628,4.191099,0
521583,3.091099,-127.4468,44194.802939370,4.191099,0
521584,3.089799,-127.4468,44194.802940110,4.189799,0
521585,3.091099,-127.4468,44194.802940851,4.191099,0
521586,3.091099,-127.4468,44194.802941593,4.191099,0
521587,3.089799,-127.4468,44194.802942333,4.189799,0
521588,3.091099,-127.4468,44194.802943074,4.191099,0
521589,3.091099,-127.4468,44194.802943814,4.191099,0
521590,3.089799,-127.4468,44194.802944555,4.189799,0
521591,3.089799,-127.4468,44194.802945295,4.189799,0
521592,3.091099,-127.4468,44194.802946037,4.191099,0
521593,3.089799,-127.4468,44194.802946776,4.189799,0
521594,3.089799,-127.4468,44194.802947518,4.189799,0
521595,3.091099,-127.4468,44194.802948260,4.191099,0
521596,3.091099,-127.4468,44194.802948999,4.191099,0
521597,3.089799,-127.4468,44194.802949741,4.189799,0
521598,3.091099,-127.4468,44194.802950481,4.191099,0
521599,3.091099,-127.4468,44194.802951222,4.191099,0
521600,3.091099,-127.4468,44194.802951962,4.191099,0
521601,3.089799,-127.4468,44194.802952703,4.189799,0
521602,3.091099,-127.4468,44194.802953443,4.191099,0
521603,3.089799,-127.4468,44194.802954185,4.189799,0
521604,3.089799,-127.4468,44194.802954926,4.189799,0
521605,3.091099,-127.4468,44194.802955666,4.191099,0
521606,3.089799,-127.4468,44194.802956407,4.189799,0
521607,3.091099,-127.4468,44194.802957147,4.191099,0
521608,3.091099,-127.4468,44194.802957889,4.191099,0
521609,3.091099,-127.4468,44194.802958628,4.191099,0
521610,3.089799,-127.4468,44194.802959370,4.189799,0
521611,3.091099,-127.4468,44194.802960110,4.191099,0
521612,3.091099,-127.4468,44194.802960851,4.191099,0
521613,3.091099,-127.4468,44194.802961593,4.191099,0
521614,3.091099,-127.4468,44194.802962333,4.191099,0
521615,3.089799,-127.4468,44194.802963074,4.189799,0
521616,3.089799,-127.4468,44194.802963814,4.189799,0
521617,3.091099,-127.4468,44194.802964555,4.191099,0
521618,3.091099,-127.4468,44194.802965295,4.191099,0
521619,3.089799,-127.4468,44194.802966037,4.189799,0
521620,3.091099,-127.4468,44194.802966776,4.191099,0
521621,3.091099,-127.4468,44194.802967518,4.191099,0
521622,3.091099,-127.4468,44194.802968258,4.191099,0
521623,3.091099,-127.4468,44194.802968999,4.191099,0
521624,3.091099,-127.4468,44194.802969741,4.191099,0
521625,3.091099,-127.4468,44194.802970481,4.191099,0
521626,3.091099,-127.4468,44194.802971222,4.191099,0
521627,3.092398,-127.4468,44194.802971962,4.192398,0
521628,3.091099,-127.4468,44194.802972703,4.191099,0
521629,3.091099,-127.4468,44194.802973443,4.191099,0
521630,3.091099,-127.4468,44194.802974185,4.191099,0
521631,3.091099,-127.4468,44194.802974925,4.191099,0
521632,3.089799,-127.4468,44194.802975666,4.189799,0
521633,3.092398,-127.4468,44194.802976408,4.192398,0
521634,3.091099,-127.4468,44194.802977147,4.191099,0
521635,3.091099,-127.4468,44194.802977889,4.191099,0
521636,3.092398,-127.4468,44194.802978629,4.192398,0
521637,3.091099,-127.4468,44194.802979370,4.191099,0
521638,3.089799,-127.4468,44194.802980110,4.189799,0
521639,3.091099,-127.4468,44194.802980851,4.191099,0
521640,3.091099,-127.4468,44194.802981591,4.191099,0
521641,3.091099,-127.4468,44194.802982333,4.191099,0
521642,3.091099,-127.4468,44194.802983074,4.191099,0
521643,3.089799,-127.4468,44194.802983814,4.189799,0
521644,3.091099,-127.4468,44194.802984556,4.191099,0
521645,3.091099,-127.4468,44194.802985295,4.191099,0
521646,3.091099,-127.4468,44194.802986037,4.191099,0
521647,3.091099,-127.4468,44194.802986777,4.191099,0
521648,3.091099,-127.4468,44194.802987518,4.191099,0
521649,3.092398,-127.4468,44194.802988258,4.192398,0
521650,3.091099,-127.4468,44194.802988999,4.191099,0
521651,3.091099,-127.4468,44194.802989741,4.191099,0
521652,3.091099,-127.4468,44194.802990481,4.191099,0
521653,3.091099,-127.4468,44194.802991222,4.191099,0
521654,3.091099,-127.4468,44194.802991962,4.191099,0
521655,3.092398,-127.4468,44194.802992704,4.192398,0
521656,3.091099,-127.4468,44194.802993443,4.191099,0
521657,3.091099,-127.4468,44194.802994185,4.191099,0
521658,3.091099,-127.4468,44194.802994925,4.191099,0
521659,3.091099,-127.4468,44194.802995666,4.191099,0
521660,3.091099,-127.4468,44194.802996408,4.191099,0
521661,3.092398,-127.4468,44194.802997147,4.192398,0
521662,3.091099,-127.4468,44194.802997889,4.191099,0
521663,3.091099,-127.4468,44194.802998629,4.191099,0
521664,3.091099,-127.4468,44194.802999370,4.191099,0
521665,3.091099,-127.4468,44194.803000110,4.191099,0
521666,3.091099,-127.4468,44194.803000852,4.191099,0
521667,3.091099,-127.4468,44194.803001591,4.191099,0
521668,3.091099,-127.4468,44194.803002333,4.191099,0
521669,3.091099,-127.4468,44194.803003073,4.191099,0
521670,3.091099,-127.4468,44194.803003814,4.191099,0
521671,3.091099,-127.4468,44194.803004556,4.191099,0
521672,3.089799,-127.4468,44194.803005295,4.189799,0
521673,3.091099,-127.4468,44194.803006037,4.191099,0
521674,3.091099,-127.4468,44194.803006777,4.191099,0
521675,3.091099,-127.4468,44194.803007518,4.191099,0
521676,3.091099,-127.4468,44194.803008258,4.191099,0
521677,3.091099,-127.4468,44194.803009000,4.191099,0
521678,3.091099,-127.4468,44194.803009739,4.191099,0
521679,3.089799,-127.4468,44194.803010481,4.189799,0
521680,3.091099,-127.4468,44194.803011222,4.191099,0
521681,3.091099,-127.4468,44194.803011962,4.191099,0
521682,3.089799,-127.4468,44194.803012704,4.189799,0
521683,3.091099,-127.4468,44194.803013443,4.191099,0
521684,3.091099,-127.4468,44194.803014185,4.191099,0
521685,3.091099,-127.4468,44194.803014925,4.191099,0
521686,3.091099,-127.4468,44194.803015666,4.191099,0
521687,3.091099,-127.4468,44194.803016406,4.191099,0
521688,3.091099,-127.4468,44194.803017148,4.191099,0
521689,3.091099,-127.4468,44194.803017889,4.191099,0
521690,3.091099,-127.4468,44194.803018629,4.191099,0
521691,3.089799,-127.4468,44194.803019370,4.189799,0
521692,3.091099,-127.4468,44194.803020110,4.191099,0
521693,3.091099,-127.4468,44194.803020852,4.191099,0
521694,3.091099,-127.4468,44194.803021591,4.191099,0
521695,3.091099,-127.4468,44194.803022333,4.191099,0
521696,3.091099,-127.4468,44194.803023073,4.191099,0
521697,3.091099,-127.4468,44194.803023814,4.191099,0
521698,3.091099,-127.4468,44194.803024554,4.191099,0
521699,3.091099,-127.4468,44194.803025296,4.191099,0
521700,3.091099,-127.4468,44194.803026037,4.191099,0
521701,3.091099,-127.4468,44194.803026777,4.191099,0
521702,3.091099,-127.4468,44194.803027518,4.191099,0
521703,3.091099,-127.4468,44194.803028258,4.191099,0
521704,3.089799,-127.4468,44194.803029000,4.189799,0
521705,3.091099,-127.4468,44194.803029739,4.191099,0
521706,3.089799,-127.4468,44194.803030481,4.189799,0
521707,3.089799,-127.4468,44194.803031221,4.189799,0
521708,3.091099,-127.4468,44194.803031962,4.191099,0
521709,3.091099,-127.4468,44194.803032704,4.191099,0
521710,3.091099,-127.4468,44194.803033444,4.191099,0
521711,3.091099,-127.4468,44194.803034185,4.191099,0
521712,3.091099,-127.4468,44194.803034925,4.191099,0
521713,3.089799,-127.4468,44194.803035666,4.189799,0
521714,3.091099,-127.4468,44194.803036406,4.191099,0
521715,3.091099,-127.4468,44194.803037148,4.191099,0
521716,3.091099,-127.4468,44194.803037887,4.191099,0
521717,3.089799,-127.4468,44194.803038629,4.189799,0
521718,3.091099,-127.4468,44194.803039371,4.191099,0
521719,3.091099,-127.4468,44194.803040110,4.191099,0
521720,3.091099,-127.4468,44194.803040852,4.191099,0
521721,3.091099,-127.4468,44194.803041592,4.191099,0
521722,3.091099,-127.4468,44194.803042333,4.191099,0
521723,3.091099,-127.4468,44194.803043073,4.191099,0
521724,3.091099,-127.4468,44194.803043814,4.191099,0
521725,3.091099,-127.4468,44194.803044554,4.191099,0
521726,3.091099,-127.4468,44194.803045296,4.191099,0
521727,3.091099,-127.4468,44194.803046037,4.191099,0
521728,3.091099,-127.4468,44194.803046777,4.191099,0
521729,3.089799,-127.4468,44194.803047518,4.189799,0
521730,3.091099,-127.4468,44194.803048258,4.191099,0
521731,3.091099,-127.4468,44194.803049000,4.191099,0
521732,3.089799,-127.4468,44194.803049740,4.189799,0
521733,3.091099,-127.4468,44194.803050481,4.191099,0
521734,3.091099,-127.4468,44194.803051221,4.191099,0
521735,3.089799,-127.4468,44194.803051962,4.189799,0
521736,3.091099,-127.4468,44194.803052704,4.191099,0
521737,3.091099,-127.4468,44194.803053444,4.191099,0
521738,3.091099,-127.4468,44194.803054185,4.191099,0
521739,3.091099,-127.4468,44194.803054925,4.191099,0
521740,3.091099,-127.4468,44194.803055667,4.191099,0
521741,3.091099,-127.4468,44194.803056406,4.191099,0
521742,3.089799,-127.4468,44194.803057148,4.189799,0
521743,3.091099,-127.4468,44194.803057888,4.191099,0
521744,3.091099,-127.4468,44194.803058629,4.191099,0
521745,3.089799,-127.4468,44194.803059369,4.189799,0
521746,3.091099,-127.4468,44194.803060110,4.191099,0
521747,3.091099,-127.4468,44194.803060852,4.191099,0
521748,3.091099,-127.4468,44194.803061592,4.191099,0
521749,3.091099,-127.4468,44194.803062333,4.191099,0
521750,3.091099,-127.4468,44194.803063073,4.191099,0
521751,3.091099,-127.4468,44194.803063815,4.191099,0
521752,3.091099,-127.4468,44194.803064554,4.191099,0
521753,3.091099,-127.4468,44194.803065296,4.191099,0
521754,3.089799,-127.4468,44194.803066036,4.189799,0
521755,3.091099,-127.4468,44194.803066777,4.191099,0
521756,3.089799,-127.4468,44194.803067519,4.189799,0
521757,3.089799,-127.4468,44194.803068258,4.189799,0
521758,3.091099,-127.4468,44194.803069000,4.191099,0
521759,3.091099,-127.4468,44194.803069740,4.191099,0
521760,3.091099,-127.4468,44194.803070481,4.191099,0
521761,3.091099,-127.4468,44194.803071221,4.191099,0
521762,3.091099,-127.4468,44194.803071963,4.191099,0
521763,3.089799,-127.4468,44194.803072702,4.189799,0
521764,3.091099,-127.4468,44194.803073444,4.191099,0
521765,3.091099,-127.4468,44194.803074185,4.191099,0
521766,3.091099,-127.4468,44194.803074925,4.191099,0
521767,3.091099,-127.4468,44194.803075667,4.191099,0
521768,3.091099,-127.4468,44194.803076406,4.191099,0
521769,3.091099,-127.4468,44194.803077148,4.191099,0
521770,3.091099,-127.4468,44194.803077888,4.191099,0
521771,3.091099,-127.4468,44194.803078629,4.191099,0
521772,3.091099,-127.4468,44194.803079369,4.191099,0
521773,3.091099,-127.4468,44194.803080110,4.191099,0
521774,3.091099,-127.4468,44194.803080852,4.191099,0
521775,3.091099,-127.4468,44194.803081592,4.191099,0
521776,3.091099,-127.4468,44194.803082333,4.191099,0
